,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-03-27,10000.0,0.0,10000.0,139500,142300,143700,139300,0.0,142300,0,0
1,2023-03-28,10000.0,0.0,10000.0,142700,143000,143100,139600,0.0,143000,0,0
2,2023-03-29,10000.0,0.0,10000.0,144400,142700,144400,140100,0.0,142700,0,0
3,2023-03-30,10000.0,0.0,10000.0,145100,143400,146800,142800,0.0,143400,0,0
4,2023-03-31,10000.0,0.0,10000.0,143600,143300,146100,141300,0.0,143300,0,0
5,2023-04-03,10000.0,0.0,10000.0,144100,141800,145000,140000,0.0,141800,0,0
6,2023-04-04,10000.0,0.0,10000.0,141500,138400,141500,138000,0.0,138400,0,0
7,2023-04-05,10000.0,0.0,10000.0,138000,137000,138300,136000,0.0,137000,0,0
8,2023-04-06,10000.0,0.0,10000.0,136600,133100,136600,133100,0.0,133100,0,0
9,2023-04-07,10000.0,0.0,10000.0,134000,138500,138800,134000,0.0,138500,0,0
10,2023-04-10,10000.0,0.0,10000.0,139000,137500,139100,136000,0.0,137500,0,0
11,2023-04-11,10000.0,0.0,10000.0,138400,140100,141300,138300,0.0,140100,0,0
12,2023-04-12,10000.0,0.0,10000.0,140300,137400,140500,137100,0.0,137400,0,0
13,2023-04-13,10000.0,0.0,10000.0,137400,138200,138300,136100,0.0,138200,0,0
14,2023-04-14,10000.0,0.0,10000.0,138500,137600,138500,137100,0.0,137600,0,0
15,2023-04-17,10000.0,0.0,10000.0,137600,135600,137600,134400,0.0,135600,0,0
16,2023-04-18,10000.0,0.0,10000.0,136100,137000,138200,135600,0.0,137000,0,0
17,2023-04-19,10000.0,0.0,10000.0,137300,138500,139400,136000,0.0,138500,0,0
18,2023-04-20,10000.0,0.0,10000.0,138600,134700,138600,134500,0.0,134700,0,0
19,2023-04-21,10000.0,0.0,10000.0,134800,138400,139500,134100,0.0,138400,0,0
20,2023-04-24,10000.0,0.0,10000.0,138700,135400,139500,135200,0.0,135400,0,0
21,2023-04-25,10000.0,0.0,10000.0,135000,131900,136600,129700,0.0,131900,0,0
22,2023-04-26,10000.0,0.0,10000.0,131900,132500,135000,131900,0.0,132500,0,0
23,2023-04-27,10000.0,0.0,10000.0,134200,132700,134400,131500,0.0,132700,0,0
24,2023-04-28,10000.0,0.0,10000.0,133100,133600,134900,131500,0.0,133600,0,0
25,2023-05-02,10000.0,0.0,10000.0,133000,131300,133000,128400,0.0,131300,0,0
26,2023-05-03,10000.0,0.0,10000.0,129100,133300,133300,129100,0.0,133300,0,0
