,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-02-08,10000.0,0.0,10000.0,109100,107800,109500,107500,0.0,107800,0,0
1,2023-02-09,10000.0,0.0,10000.0,107900,107000,108700,107000,0.0,107000,0,0
2,2023-02-10,10000.0,0.0,10000.0,107000,108600,109900,105900,0.0,108600,0,0
3,2023-02-13,10000.0,0.0,10000.0,108600,109800,112000,108400,0.0,109800,0,0
4,2023-02-14,10000.0,0.0,10000.0,110600,110000,110700,109400,0.0,110000,0,0
5,2023-02-15,10000.0,0.0,10000.0,109800,106000,111100,105900,0.0,106000,0,0
6,2023-02-16,10000.0,0.0,10000.0,106900,106600,107300,105900,0.0,106600,0,0
7,2023-02-17,10000.0,0.0,10000.0,105900,107300,108400,105500,0.0,107300,0,0
8,2023-02-20,10000.0,0.0,10000.0,108300,108000,109000,107100,0.0,108000,0,0
9,2023-02-21,10000.0,0.0,10000.0,108800,112200,112500,108000,0.0,112200,0,0
10,2023-02-22,975.6700000000001,9024.0,9999.67,110700,112800,113600,110300,1.0,112800,0,0
11,2023-02-23,975.6700000000001,8960.0,9935.67,113200,112000,113200,110900,0.0,112000,0,0
12,2023-02-24,975.6700000000001,8872.0,9847.67,112000,110900,112500,110000,0.0,110900,0,0
13,2023-02-27,975.6700000000001,8712.0,9687.67,110800,108900,110800,107800,0.0,108900,0,0
14,2023-02-28,9783.349424032,0.0,9783.349424032,110100,106400,110300,105700,-1.0,106400,0,0
15,2023-03-02,9783.349424032,0.0,9783.349424032,106400,105900,108300,105800,0.0,105900,0,0
16,2023-03-03,9783.349424032,0.0,9783.349424032,106400,104200,106500,103900,0.0,104200,0,0
17,2023-03-06,9783.349424032,0.0,9783.349424032,104800,102100,105300,101300,0.0,102100,0,0
18,2023-03-07,9783.349424032,0.0,9783.349424032,102400,100200,103000,100100,0.0,100200,0,0
19,2023-03-08,9783.349424032,0.0,9783.349424032,99400,97400,99500,96700,0.0,97400,0,0
20,2023-03-09,9783.349424032,0.0,9783.349424032,97900,96500,98900,96500,0.0,96500,0,0
21,2023-03-10,9783.349424032,0.0,9783.349424032,95200,94900,95800,94200,0.0,94900,0,0
22,2023-03-13,9783.349424032,0.0,9783.349424032,94300,98400,98500,91500,0.0,98400,0,0
23,2023-03-14,9783.349424032,0.0,9783.349424032,97400,93800,98000,93800,0.0,93800,0,0
24,2023-03-15,9783.349424032,0.0,9783.349424032,95200,96700,98900,95000,0.0,96700,0,0
25,2023-03-16,9783.349424032,0.0,9783.349424032,94700,94800,95000,93700,0.0,94800,0,0
26,2023-03-17,9783.349424032,0.0,9783.349424032,95500,95700,97900,94700,0.0,95700,0,0
27,2023-03-20,9783.349424032,0.0,9783.349424032,96000,96300,98700,95900,0.0,96300,0,0
28,2023-03-21,9783.349424032,0.0,9783.349424032,97700,100600,100800,97600,0.0,100600,0,0
29,2023-03-22,9783.349424032,0.0,9783.349424032,101200,98200,101700,97900,0.0,98200,0,0
30,2023-03-23,9783.349424032,0.0,9783.349424032,98100,98400,99200,96700,0.0,98400,0,0
31,2023-03-24,9783.349424032,0.0,9783.349424032,97600,97400,98200,96700,0.0,97400,0,0
32,2023-03-27,9783.349424032,0.0,9783.349424032,97000,97100,98000,95200,0.0,97100,0,0
33,2023-03-28,9783.349424032,0.0,9783.349424032,97700,99700,101500,97700,0.0,99700,0,0
34,2023-03-29,9783.349424032,0.0,9783.349424032,99800,99500,100400,98500,0.0,99500,0,0
35,2023-03-30,9783.349424032,0.0,9783.349424032,99800,99200,100200,98000,0.0,99200,0,0
36,2023-03-31,9783.349424032,0.0,9783.349424032,99900,100000,100700,99300,0.0,100000,0,0
37,2023-04-03,9783.349424032,0.0,9783.349424032,100800,100400,101700,99700,0.0,100400,0,0
38,2023-04-04,657.0194240319997,9126.0,9783.019424032,100900,101400,101800,99700,1.0,101400,0,0
39,2023-04-05,657.0194240319997,9090.0,9747.019424032,101700,101000,102300,100600,0.0,101000,0,0
40,2023-04-06,657.0194240319997,8919.0,9576.019424032,100900,99100,100900,99100,0.0,99100,0,0
41,2023-04-07,657.0194240319997,8991.0,9648.019424032,99100,99900,100700,98600,0.0,99900,0,0
42,2023-04-10,657.0194240319997,8928.0,9585.019424032,99800,99200,99800,97700,0.0,99200,0,0
43,2023-04-11,9593.694152979999,0.0,9593.694152979999,99300,98400,99300,96900,-1.0,98400,0,0
44,2023-04-12,557.3641529799988,9036.0,9593.364152979999,98400,100400,101500,98300,1.0,100400,0,0
45,2023-04-13,557.3641529799988,9117.0,9674.364152979999,100500,101300,101500,99200,0.0,101300,0,0
46,2023-04-14,557.3641529799988,9423.0,9980.364152979999,101400,104700,106000,100700,0.0,104700,0,0
47,2023-04-17,557.3641529799988,9513.0,10070.364152979999,104900,105700,106000,103900,0.0,105700,0,0
48,2023-04-18,557.3641529799988,9486.0,10043.364152979999,104700,105400,105700,103300,0.0,105400,0,0
49,2023-04-19,557.3641529799988,9900.0,10457.364152979999,106000,110000,110800,105400,0.0,110000,0,0
50,2023-04-20,557.3641529799988,10062.0,10619.364152979999,110000,111800,113200,108900,0.0,111800,0,0
51,2023-04-21,557.3641529799988,9891.0,10448.364152979999,111600,109900,111600,107900,0.0,109900,0,0
52,2023-04-24,557.3641529799988,9891.0,10448.364152979999,109500,109900,112500,109500,0.0,109900,0,0
53,2023-04-25,557.3641529799988,9882.0,10439.364152979999,110000,109800,112700,108800,0.0,109800,0,0
54,2023-04-26,557.3641529799988,9774.0,10331.364152979999,109300,108600,110700,108000,0.0,108600,0,0
55,2023-04-27,557.3641529799988,9504.0,10061.364152979999,108600,105600,108600,103000,0.0,105600,0,0
56,2023-04-28,557.3641529799988,9864.0,10421.364152979999,106300,109600,112300,106000,0.0,109600,0,0
57,2023-05-02,557.3641529799988,9963.0,10520.364152979999,110100,110700,111800,108000,0.0,110700,0,0
58,2023-05-03,557.3641529799988,9837.0,10394.364152979999,110000,109300,112100,108800,0.0,109300,0,0
59,2023-05-04,557.3641529799988,9729.0,10286.364152979999,108100,108100,110000,107400,0.0,108100,0,0
60,2023-05-08,557.3641529799988,9801.0,10358.364152979999,108100,108900,110200,106000,0.0,108900,0,0
61,2023-05-09,557.3641529799988,10197.0,10754.364152979999,109200,113300,114400,109100,0.0,113300,0,0
62,2023-05-10,557.3641529799988,10107.0,10664.364152979999,113500,112300,113600,111500,0.0,112300,0,0
63,2023-05-11,557.3641529799988,10368.0,10925.364152979999,112900,115200,115900,112900,0.0,115200,0,0
64,2023-05-12,557.3641529799988,10134.0,10691.364152979999,115300,112600,115300,111400,0.0,112600,0,0
65,2023-05-15,557.3641529799988,10179.0,10736.364152979999,111900,113100,115000,111200,0.0,113100,0,0
66,2023-05-16,557.3641529799988,10116.0,10673.364152979999,113000,112400,113600,111500,0.0,112400,0,0
67,2023-05-17,557.3641529799988,9990.0,10547.364152979999,112000,111000,113600,110500,0.0,111000,0,0
68,2023-05-18,557.3641529799988,10044.0,10601.364152979999,111200,111600,112700,110500,0.0,111600,0,0
69,2023-05-19,557.3641529799988,10161.0,10718.364152979999,112000,112900,113900,111500,0.0,112900,0,0
70,2023-05-22,557.3641529799988,10719.0,11276.364152979999,112900,119100,119400,112900,0.0,119100,0,0
71,2023-05-23,557.3641529799988,10692.0,11249.364152979999,119400,118800,120000,117400,0.0,118800,0,0
72,2023-05-24,557.3641529799988,10827.0,11384.364152979999,118100,120300,123400,117700,0.0,120300,0,0
73,2023-05-25,557.3641529799988,10755.0,11312.364152979999,120400,119500,122600,118200,0.0,119500,0,0
74,2023-05-26,557.3641529799988,10683.0,11240.364152979999,119200,118700,119500,116300,0.0,118700,0,0
75,2023-05-30,557.3641529799988,10737.0,11294.364152979999,120300,119300,122800,117700,0.0,119300,0,0
76,2023-05-31,557.3641529799988,10449.0,11006.364152979999,119900,116100,120200,116000,0.0,116100,0,0
77,2023-06-01,557.3641529799988,10494.0,11051.364152979999,116300,116600,118700,115100,0.0,116600,0,0
78,2023-06-02,557.3641529799988,10566.0,11123.364152979999,117500,117400,118000,115700,0.0,117400,0,0
79,2023-06-05,557.3641529799988,11232.0,11789.364152979999,119400,124800,125000,119400,0.0,124800,0,0
80,2023-06-07,557.3641529799988,11295.0,11852.364152979999,125000,125500,126300,123500,0.0,125500,0,0
81,2023-06-08,557.3641529799988,11457.0,12014.364152979999,125700,127300,129000,125000,0.0,127300,0,0
82,2023-06-09,557.3641529799988,11241.0,11798.364152979999,127000,124900,127800,123500,0.0,124900,0,0
83,2023-06-12,557.3641529799988,11268.0,11825.364152979999,125900,125200,126600,123900,0.0,125200,0,0
84,2023-06-13,557.3641529799988,11178.0,11735.364152979999,125900,124200,125900,123600,0.0,124200,0,0
85,2023-06-14,557.3641529799988,11169.0,11726.364152979999,124200,124100,126200,123200,0.0,124100,0,0
86,2023-06-15,557.3641529799988,11322.0,11879.364152979999,124200,125800,126400,123600,0.0,125800,0,0
87,2023-06-16,557.3641529799988,11466.0,12023.364152979999,126700,127400,129000,125800,0.0,127400,0,0
88,2023-06-19,557.3641529799988,11295.0,11852.364152979999,127400,125500,129500,124300,0.0,125500,0,0
89,2023-06-20,557.3641529799988,11736.0,12293.364152979999,126100,130400,131400,125600,0.0,130400,0,0
90,2023-06-21,557.3641529799988,11619.0,12176.364152979999,130500,129100,131500,128500,0.0,129100,0,0
