,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-01-17,10000.0,0.0,10000.0,166500,166000,167000,164500,0.0,166000,0,0
1,2023-01-18,10000.0,0.0,10000.0,166500,164500,166500,162500,0.0,164500,0,0
2,2023-01-19,10000.0,0.0,10000.0,162000,164000,164000,162000,0.0,164000,0,0
3,2023-01-20,10000.0,0.0,10000.0,163000,164500,164500,163000,0.0,164500,0,0
4,2023-01-25,10000.0,0.0,10000.0,166100,165700,166500,165200,0.0,165700,0,0
5,2023-01-26,10000.0,0.0,10000.0,166600,174900,176200,166600,0.0,174900,0,0
6,2023-01-27,10000.0,0.0,10000.0,177000,173900,177600,173300,0.0,173900,0,0
7,2023-01-30,10000.0,0.0,10000.0,174400,170000,175700,169400,0.0,170000,0,0
8,2023-01-31,10000.0,0.0,10000.0,169000,167000,170400,167000,0.0,167000,0,0
9,2023-02-01,10000.0,0.0,10000.0,169200,170000,171500,168700,0.0,170000,0,0
10,2023-02-02,10000.0,0.0,10000.0,171500,169900,172900,169300,0.0,169900,0,0
11,2023-02-03,10000.0,0.0,10000.0,170100,172800,174500,169600,0.0,172800,0,0
12,2023-02-06,10000.0,0.0,10000.0,174000,170700,174700,170700,0.0,170700,0,0
13,2023-02-07,10000.0,0.0,10000.0,171000,170500,171200,169500,0.0,170500,0,0
14,2023-02-08,10000.0,0.0,10000.0,171500,172700,173000,170200,0.0,172700,0,0
15,2023-02-09,10000.0,0.0,10000.0,171900,172600,174000,171500,0.0,172600,0,0
16,2023-02-10,10000.0,0.0,10000.0,171600,173400,173500,171100,0.0,173400,0,0
17,2023-02-13,10000.0,0.0,10000.0,172700,171600,174300,171300,0.0,171600,0,0
18,2023-02-14,10000.0,0.0,10000.0,172900,173700,175700,172700,0.0,173700,0,0
19,2023-02-15,10000.0,0.0,10000.0,174600,172700,175300,171800,0.0,172700,0,0
20,2023-02-16,10000.0,0.0,10000.0,173400,179300,180000,173300,0.0,179300,0,0
21,2023-02-17,10000.0,0.0,10000.0,177400,179000,179800,177000,0.0,179000,0,0
22,2023-02-20,10000.0,0.0,10000.0,179400,178200,179400,176600,0.0,178200,0,0
23,2023-02-21,10000.0,0.0,10000.0,178500,178200,179000,175500,0.0,178200,0,0
24,2023-02-22,10000.0,0.0,10000.0,175800,174200,176900,174000,0.0,174200,0,0
25,2023-02-23,10000.0,0.0,10000.0,174400,176200,178600,174300,0.0,176200,0,0
26,2023-02-24,10000.0,0.0,10000.0,176200,173900,177300,173800,0.0,173900,0,0
27,2023-02-27,10000.0,0.0,10000.0,173100,173300,173600,170200,-1.0,173300,0,0
28,2023-02-28,1184.6800000000003,8815.0,9999.68,174100,176300,178100,174000,1.0,176300,0,0
29,2023-03-02,1184.6800000000003,8925.0,10109.68,176500,178500,179800,176500,0.0,178500,0,0
30,2023-03-03,1184.6800000000003,8805.0,9989.68,177500,176100,178200,175000,0.0,176100,0,0
31,2023-03-06,1184.6800000000003,8875.0,10059.68,177800,177500,178500,176000,0.0,177500,0,0
32,2023-03-07,1184.6800000000003,8755.0,9939.68,176500,175100,177500,175100,0.0,175100,0,0
33,2023-03-08,9899.36280886,0.0,9899.36280886,174300,174900,176100,174100,-1.0,174900,0,0
34,2023-03-09,1084.0428088600002,8815.0,9899.04280886,176600,176300,180400,175700,1.0,176300,0,0
35,2023-03-10,9818.7248898,0.0,9818.7248898,174700,175000,176700,174600,-1.0,175000,0,0
36,2023-03-13,9818.7248898,0.0,9818.7248898,174400,176000,176300,173500,0.0,176000,0,0
37,2023-03-14,9818.7248898,0.0,9818.7248898,175200,171000,175900,170500,0.0,171000,0,0
38,2023-03-15,9818.7248898,0.0,9818.7248898,172700,174300,175500,172700,0.0,174300,0,0
39,2023-03-16,9818.7248898,0.0,9818.7248898,172800,174000,174800,171800,0.0,174000,0,0
40,2023-03-17,9818.7248898,0.0,9818.7248898,175200,176600,176600,173200,0.0,176600,0,0
41,2023-03-20,9818.7248898,0.0,9818.7248898,176500,175100,177000,174800,0.0,175100,0,0
42,2023-03-21,1028.4048898,8790.0,9818.4048898,175900,175800,176900,174800,1.0,175800,0,0
43,2023-03-22,1028.4048898,9015.0,10043.4048898,177000,180300,180500,176700,0.0,180300,0,0
44,2023-03-23,1028.4048898,9025.0,10053.4048898,179300,180500,182400,178700,0.0,180500,0,0
45,2023-03-24,1028.4048898,8885.0,9913.4048898,180600,177700,180600,175300,0.0,177700,0,0
46,2023-03-27,1028.4048898,8805.0,9833.4048898,177700,176100,177700,174800,0.0,176100,0,0
47,2023-03-28,1028.4048898,8855.0,9883.4048898,177100,177100,178300,175800,0.0,177100,0,0
48,2023-03-29,1028.4048898,9020.0,10048.4048898,175800,180400,180700,175800,0.0,180400,0,0
49,2023-03-30,1028.4048898,9060.0,10088.4048898,179200,181200,181900,178800,0.0,181200,0,0
50,2023-03-31,1028.4048898,9225.0,10253.4048898,182000,184500,184900,181900,0.0,184500,0,0
51,2023-04-03,1028.4048898,9180.0,10208.4048898,184600,183600,185500,182300,0.0,183600,0,0
52,2023-04-04,1028.4048898,9190.0,10218.4048898,184000,183800,186500,183300,0.0,183800,0,0
53,2023-04-05,1028.4048898,9335.0,10363.4048898,185100,186700,187200,184000,0.0,186700,0,0
54,2023-04-06,1028.4048898,9255.0,10283.4048898,186900,185100,189400,184700,0.0,185100,0,0
55,2023-04-07,1028.4048898,9255.0,10283.4048898,185400,185100,186500,184600,0.0,185100,0,0
56,2023-04-10,1028.4048898,9295.0,10323.4048898,186000,185900,188500,184200,0.0,185900,0,0
57,2023-04-11,1028.4048898,9605.0,10633.4048898,186600,192100,192400,185100,0.0,192100,0,0
58,2023-04-12,1028.4048898,9910.0,10938.4048898,195000,198200,199500,194600,0.0,198200,0,0
