,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-02-06,10000.0,0.0,10000.0,166800,167200,169000,165000,0.0,167200,0,0
1,2023-02-07,10000.0,0.0,10000.0,167400,170500,171400,166600,0.0,170500,0,0
2,2023-02-08,10000.0,0.0,10000.0,171000,171200,172800,170000,0.0,171200,0,0
3,2023-02-09,10000.0,0.0,10000.0,169000,171900,172500,169000,0.0,171900,0,0
4,2023-02-10,10000.0,0.0,10000.0,171200,171800,172000,169100,0.0,171800,0,0
5,2023-02-13,10000.0,0.0,10000.0,171100,171800,172400,169200,0.0,171800,0,0
6,2023-02-14,10000.0,0.0,10000.0,172000,171600,173100,170300,0.0,171600,0,0
7,2023-02-15,10000.0,0.0,10000.0,170700,171600,176000,169800,0.0,171600,0,0
8,2023-02-16,10000.0,0.0,10000.0,173400,175000,175900,173400,0.0,175000,0,0
9,2023-02-17,10000.0,0.0,10000.0,171500,169000,174000,169000,0.0,169000,0,0
10,2023-02-20,10000.0,0.0,10000.0,168600,170000,171000,165000,0.0,170000,0,0
11,2023-02-21,10000.0,0.0,10000.0,168900,167300,169200,165900,0.0,167300,0,0
12,2023-02-22,10000.0,0.0,10000.0,163900,162800,167100,162200,0.0,162800,0,0
13,2023-02-23,10000.0,0.0,10000.0,163100,163500,166000,162200,0.0,163500,0,0
14,2023-02-24,10000.0,0.0,10000.0,164100,160500,165000,159300,0.0,160500,0,0
15,2023-02-27,10000.0,0.0,10000.0,159700,159900,160400,156000,0.0,159900,0,0
16,2023-02-28,10000.0,0.0,10000.0,160300,162300,163500,157300,0.0,162300,0,0
17,2023-03-02,10000.0,0.0,10000.0,162300,163100,166700,161600,0.0,163100,0,0
18,2023-03-03,10000.0,0.0,10000.0,163200,162900,164800,161500,0.0,162900,0,0
19,2023-03-06,10000.0,0.0,10000.0,162300,149400,162300,149200,0.0,149400,0,0
20,2023-03-07,10000.0,0.0,10000.0,150700,147800,151300,147600,0.0,147800,0,0
21,2023-03-08,10000.0,0.0,10000.0,147300,140200,148500,136300,0.0,140200,0,0
22,2023-03-09,10000.0,0.0,10000.0,141400,143500,145500,141400,0.0,143500,0,0
23,2023-03-10,10000.0,0.0,10000.0,143200,141500,143200,138600,0.0,141500,0,0
24,2023-03-13,10000.0,0.0,10000.0,139800,140700,141400,138200,0.0,140700,0,0
25,2023-03-14,10000.0,0.0,10000.0,140000,135500,140000,135000,0.0,135500,0,0
26,2023-03-15,10000.0,0.0,10000.0,138000,135900,138400,134300,0.0,135900,0,0
27,2023-03-16,10000.0,0.0,10000.0,133800,136300,139200,132300,0.0,136300,0,0
28,2023-03-17,10000.0,0.0,10000.0,138900,141100,142900,138600,0.0,141100,0,0
29,2023-03-20,10000.0,0.0,10000.0,141700,138000,141800,137400,0.0,138000,0,0
30,2023-03-21,10000.0,0.0,10000.0,138100,137600,138800,136100,0.0,137600,0,0
31,2023-03-22,10000.0,0.0,10000.0,138500,138400,139100,136700,0.0,138400,0,0
32,2023-03-23,10000.0,0.0,10000.0,137400,135900,138600,134700,0.0,135900,0,0
33,2023-03-24,10000.0,0.0,10000.0,136300,136600,138700,134600,0.0,136600,0,0
34,2023-03-27,10000.0,0.0,10000.0,139500,142300,143700,139300,0.0,142300,0,0
35,2023-03-28,10000.0,0.0,10000.0,142700,143000,143100,139600,0.0,143000,0,0
36,2023-03-29,10000.0,0.0,10000.0,144400,142700,144400,140100,0.0,142700,0,0
37,2023-03-30,10000.0,0.0,10000.0,145100,143400,146800,142800,0.0,143400,0,0
38,2023-03-31,10000.0,0.0,10000.0,143600,143300,146100,141300,0.0,143300,0,0
