,Day,Cash,Portfolio,Total,Open,Close,High,Low,Signal,Target price,Tag,MDD
0,2023-02-02,10000.0,0.0,10000.0,36000,35200,36050,35000,0.0,35200,0,0
1,2023-02-03,10000.0,0.0,10000.0,35000,34900,35400,34650,0.0,34900,0,0
2,2023-02-06,10000.0,0.0,10000.0,34700,34450,34900,33850,0.0,34450,0,0
3,2023-02-07,10000.0,0.0,10000.0,34250,35500,35800,34250,0.0,35500,0,0
4,2023-02-08,10000.0,0.0,10000.0,35900,35900,36200,35200,0.0,35900,0,0
5,2023-02-09,10000.0,0.0,10000.0,35700,36700,37400,35350,0.0,36700,0,0
6,2023-02-10,10000.0,0.0,10000.0,36450,36350,37300,36050,0.0,36350,0,0
7,2023-02-13,10000.0,0.0,10000.0,36100,36650,37450,36100,0.0,36650,0,0
8,2023-02-14,10000.0,0.0,10000.0,36850,36750,37050,36450,0.0,36750,0,0
9,2023-02-15,10000.0,0.0,10000.0,37000,36450,37800,36250,0.0,36450,0,0
10,2023-02-16,10000.0,0.0,10000.0,36850,37950,38000,36700,0.0,37950,0,0
11,2023-02-17,10000.0,0.0,10000.0,37500,37450,38150,37200,0.0,37450,0,0
12,2023-02-20,10000.0,0.0,10000.0,37500,37800,38550,37200,0.0,37800,0,0
13,2023-02-21,10000.0,0.0,10000.0,37600,36350,37600,36150,0.0,36350,0,0
14,2023-02-22,10000.0,0.0,10000.0,35650,36100,36700,35500,0.0,36100,0,0
15,2023-02-23,10000.0,0.0,10000.0,36500,36300,36850,36150,0.0,36300,0,0
16,2023-02-24,10000.0,0.0,10000.0,36450,35700,36800,35700,0.0,35700,0,0
17,2023-02-27,10000.0,0.0,10000.0,35450,35200,35700,34950,0.0,35200,0,0
18,2023-02-28,10000.0,0.0,10000.0,35600,35650,36300,35150,0.0,35650,0,0
19,2023-03-02,10000.0,0.0,10000.0,35350,34800,35750,34500,-1.0,34800,0,0
20,2023-03-03,10000.0,0.0,10000.0,35150,35800,36850,34850,0.0,35800,0,0
21,2023-03-06,275.64999999999964,9724.0,9999.65,36400,37400,37650,35800,1.0,37400,0,0
22,2023-03-07,275.64999999999964,9126.0,9401.65,38000,35100,38000,35000,0.0,35100,0,0
23,2023-03-08,9284.322108436,0.0,9284.322108436,34650,33100,35250,32500,-1.0,33100,0,0
24,2023-03-09,9284.322108436,0.0,9284.322108436,32800,31550,33150,29950,0.0,31550,0,0
25,2023-03-10,9284.322108436,0.0,9284.322108436,31050,31900,32150,30850,0.0,31900,0,0
26,2023-03-13,9284.322108436,0.0,9284.322108436,31650,31250,31900,30600,0.0,31250,0,0
27,2023-03-14,9284.322108436,0.0,9284.322108436,31050,29700,31050,29450,0.0,29700,0,0
28,2023-03-15,9284.322108436,0.0,9284.322108436,30700,30150,30700,29800,0.0,30150,0,0
29,2023-03-16,9284.322108436,0.0,9284.322108436,29700,31200,31650,29500,0.0,31200,0,0
30,2023-03-17,9284.322108436,0.0,9284.322108436,31700,31400,31800,31100,0.0,31400,0,0
31,2023-03-20,9284.322108436,0.0,9284.322108436,31550,31250,31700,31000,0.0,31250,0,0
32,2023-03-21,9284.322108436,0.0,9284.322108436,31400,31000,31500,30800,0.0,31000,0,0
33,2023-03-22,9284.322108436,0.0,9284.322108436,31300,31150,31350,30550,0.0,31150,0,0
34,2023-03-23,9284.322108436,0.0,9284.322108436,30800,30600,31100,30200,0.0,30600,0,0
35,2023-03-24,9284.322108436,0.0,9284.322108436,31100,32100,32500,30900,0.0,32100,0,0
36,2023-03-27,9284.322108436,0.0,9284.322108436,32150,32150,32300,30950,0.0,32150,0,0
37,2023-03-28,9284.322108436,0.0,9284.322108436,32300,33050,33200,31800,0.0,33050,0,0
38,2023-03-29,9284.322108436,0.0,9284.322108436,33600,33200,33600,32500,0.0,33200,0,0
39,2023-03-30,49.98210843599918,9234.0,9283.982108436,34100,34200,35000,33500,1.0,34200,0,0
40,2023-03-31,49.98210843599918,8910.0,8959.982108436,34500,33000,34600,32750,0.0,33000,0,0
41,2023-04-03,49.98210843599918,8950.5,9000.482108436,33350,33150,33350,32450,0.0,33150,0,0
42,2023-04-04,8838.16224219,0.0,8838.16224219,32550,30950,32600,30750,-1.0,30950,0,0
43,2023-04-05,8838.16224219,0.0,8838.16224219,31000,31400,31450,30950,0.0,31400,0,0
44,2023-04-06,8838.16224219,0.0,8838.16224219,31250,30900,31250,30600,0.0,30900,0,0
45,2023-04-07,8838.16224219,0.0,8838.16224219,31400,32500,32700,31350,0.0,32500,0,0
46,2023-04-10,8838.16224219,0.0,8838.16224219,33000,32150,33150,31950,0.0,32150,0,0
47,2023-04-11,8838.16224219,0.0,8838.16224219,32550,33000,33200,32300,0.0,33000,0,0
48,2023-04-12,103.34224218999952,8734.5,8837.84224219,33300,32350,33400,32150,1.0,32350,0,0
49,2023-04-13,8743.027780749999,0.0,8743.027780749999,32000,32250,32400,31500,-1.0,32250,0,0
50,2023-04-14,8743.027780749999,0.0,8743.027780749999,32550,32150,32600,31900,0.0,32150,0,0
51,2023-04-17,8743.027780749999,0.0,8743.027780749999,32100,32100,32300,31350,0.0,32100,0,0
52,2023-04-18,8743.027780749999,0.0,8743.027780749999,31900,31400,31950,31050,0.0,31400,0,0
53,2023-04-19,8743.027780749999,0.0,8743.027780749999,31250,31450,31750,31200,0.0,31450,0,0
54,2023-04-20,8743.027780749999,0.0,8743.027780749999,31500,30700,31500,30550,0.0,30700,0,0
55,2023-04-21,8743.027780749999,0.0,8743.027780749999,30750,30450,31200,30300,0.0,30450,0,0
56,2023-04-24,8743.027780749999,0.0,8743.027780749999,30300,30100,30450,29900,0.0,30100,0,0
57,2023-04-25,8743.027780749999,0.0,8743.027780749999,30050,29700,30200,29100,0.0,29700,0,0
58,2023-04-26,8743.027780749999,0.0,8743.027780749999,29400,29500,30100,29100,0.0,29500,0,0
59,2023-04-27,8743.027780749999,0.0,8743.027780749999,29350,30100,30100,29000,0.0,30100,0,0
60,2023-04-28,8743.027780749999,0.0,8743.027780749999,30100,29450,30100,29250,0.0,29450,0,0
61,2023-05-02,8743.027780749999,0.0,8743.027780749999,29600,29650,30100,29250,0.0,29650,0,0
62,2023-05-03,8743.027780749999,0.0,8743.027780749999,29300,29600,29900,29050,0.0,29600,0,0
63,2023-05-04,8743.027780749999,0.0,8743.027780749999,29600,29400,29600,29000,0.0,29400,0,0
64,2023-05-08,8743.027780749999,0.0,8743.027780749999,30050,31600,32000,29750,0.0,31600,0,0
65,2023-05-09,8743.027780749999,0.0,8743.027780749999,31100,30100,31300,29500,0.0,30100,0,0
66,2023-05-10,8743.027780749999,0.0,8743.027780749999,30200,30850,31000,29850,0.0,30850,0,0
67,2023-05-11,8743.027780749999,0.0,8743.027780749999,31050,30350,31100,30250,0.0,30350,0,0
68,2023-05-12,8743.027780749999,0.0,8743.027780749999,30250,30350,30650,29950,0.0,30350,0,0
69,2023-05-15,8743.027780749999,0.0,8743.027780749999,30050,30250,30350,29600,0.0,30250,0,0
70,2023-05-16,8743.027780749999,0.0,8743.027780749999,30850,29950,31150,29950,0.0,29950,0,0
71,2023-05-17,8743.027780749999,0.0,8743.027780749999,30000,30550,30550,29950,0.0,30550,0,0
72,2023-05-18,8743.027780749999,0.0,8743.027780749999,30850,30800,30950,30400,0.0,30800,0,0
73,2023-05-19,294.7177807499993,8448.0,8742.71778075,31300,35200,35450,31300,1.0,35200,0,0
74,2023-05-22,294.7177807499993,8856.0,9150.71778075,35250,36900,37500,35000,0.0,36900,0,0
75,2023-05-23,294.7177807499993,8844.0,9138.71778075,36500,36850,37750,36400,0.0,36850,0,0
76,2023-05-24,294.7177807499993,8832.0,9126.71778075,36400,36800,37450,36050,0.0,36800,0,0
77,2023-05-25,294.7177807499993,8556.0,8850.71778075,37750,35650,38000,35000,0.0,35650,0,0
78,2023-05-26,294.7177807499993,9288.0,9582.71778075,36050,38700,39150,35650,0.0,38700,0,0
79,2023-05-30,294.7177807499993,9372.0,9666.71778075,39700,39050,39700,38400,0.0,39050,0,0
80,2023-05-31,294.7177807499993,9204.0,9498.71778075,38850,38350,39700,38000,0.0,38350,0,0
81,2023-06-01,294.7177807499993,9276.0,9570.71778075,37500,38650,38900,37450,0.0,38650,0,0
82,2023-06-02,294.7177807499993,9048.0,9342.71778075,39000,37700,39200,37550,0.0,37700,0,0
83,2023-06-05,294.7177807499993,9084.0,9378.71778075,37900,37850,38250,37250,0.0,37850,0,0
84,2023-06-07,294.7177807499993,8988.0,9282.71778075,37800,37450,38100,37150,0.0,37450,0,0
85,2023-06-08,294.7177807499993,8988.0,9282.71778075,37300,37450,37700,36500,0.0,37450,0,0
86,2023-06-09,294.7177807499993,9096.0,9390.71778075,37600,37900,38300,36750,0.0,37900,0,0
87,2023-06-12,294.7177807499993,8868.0,9162.71778075,38000,36950,38100,36400,0.0,36950,0,0
